"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Sep 07 01:50:19 GMT 2023","Thu Sep 07 01:50:21 GMT 2023","1491","","App search function","","App version","","App version",""
"skipped","Thu Sep 07 01:50:21 GMT 2023","Thu Sep 07 01:50:21 GMT 2023","454","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Sep 07 01:50:22 GMT 2023","Thu Sep 07 01:50:22 GMT 2023","398","","App search function","","Search for a movie","","Search for a movie",""
"skipped","Thu Sep 07 01:50:21 GMT 2023","Thu Sep 07 01:50:22 GMT 2023","472","","App search function","","Search for a movie","","Search for a movie",""
