"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 26 01:45:16 GMT 2023","Wed Apr 26 01:46:02 GMT 2023","45916","","App search function","","App version","","App version",""
"passed","Wed Apr 26 01:46:53 GMT 2023","Wed Apr 26 01:47:47 GMT 2023","53914","","App search function","","Search for a movie","","Search for a movie",""
"passed","Wed Apr 26 01:47:47 GMT 2023","Wed Apr 26 01:48:34 GMT 2023","46944","","App search function","","Search for a movie","","Search for a movie",""
"passed","Wed Apr 26 01:46:02 GMT 2023","Wed Apr 26 01:46:53 GMT 2023","50826","","App search function","","Search for a movie","","Search for a movie",""
